,학교명,구,주소
1503,영신간호비즈니스고등학교,['노원구'],['중계동']
1504,영신간호비즈니스고등학교,['노원구'],['중계동']
1505,영신간호비즈니스고등학교,['노원구'],['중계동']
1506,영신간호비즈니스고등학교,['노원구'],['중계동']
1507,영신간호비즈니스고등학교,['노원구'],['중계동']
1508,영신간호비즈니스고등학교,['노원구'],['중계동']
1509,영신간호비즈니스고등학교,['노원구'],['중계동']
1510,영신간호비즈니스고등학교,['노원구'],['중계동']
1511,영신간호비즈니스고등학교,['노원구'],['중계동']
1512,영신간호비즈니스고등학교,['노원구'],['중계동']
1513,영신간호비즈니스고등학교,['노원구'],['중계동']
1514,홍익디자인고등학교,['마포구'],['연남동']
1515,홍익디자인고등학교,['마포구'],['연남동']
1516,홍익디자인고등학교,['마포구'],['연남동']
1517,홍익디자인고등학교,['마포구'],['연남동']
1518,홍익디자인고등학교,['마포구'],['연남동']
1519,홍익디자인고등학교,['마포구'],['연남동']
1520,홍익디자인고등학교,['마포구'],['연남동']
1521,홍익디자인고등학교,['마포구'],['연남동']
1522,홍익디자인고등학교,['마포구'],['연남동']
1523,동구마케팅고등학교,['성북구'],['성북동']
1524,동구마케팅고등학교,['성북구'],['성북동']
1525,동구마케팅고등학교,['성북구'],['성북동']
1526,동구마케팅고등학교,['성북구'],['성북동']
1527,동구마케팅고등학교,['성북구'],['성북동']
1528,동구마케팅고등학교,['성북구'],['성북동']
1529,동구마케팅고등학교,['성북구'],['성북동']
1530,동구마케팅고등학교,['성북구'],['성북동']
1531,동구마케팅고등학교,['성북구'],['성북동']
1532,동구마케팅고등학교,['성북구'],['성북동']
1533,동구마케팅고등학교,['성북구'],['성북동']
1534,동구마케팅고등학교,['성북구'],['성북동']
1535,동구마케팅고등학교,['성북구'],['성북동']
1536,동구마케팅고등학교,['성북구'],['성북동']
1537,동구마케팅고등학교,['성북구'],['성북동']
1538,동구마케팅고등학교,['성북구'],['성북동']
1539,동구마케팅고등학교,['성북구'],['성북동']
1540,동구마케팅고등학교,['성북구'],['성북동']
1541,동구마케팅고등학교,['성북구'],['성북동']
1542,동구마케팅고등학교,['성북구'],['성북동']
1543,동구마케팅고등학교,['성북구'],['성북동']
1544,동구마케팅고등학교,['성북구'],['성북동']
1545,동구마케팅고등학교,['성북구'],['성북동']
1546,동구마케팅고등학교,['성북구'],['성북동']
1547,동구마케팅고등학교,['성북구'],['성북동']
1548,동구마케팅고등학교,['성북구'],['성북동']
1549,동구마케팅고등학교,['성북구'],['성북동']
1550,동구마케팅고등학교,['성북구'],['성북동']
1551,송곡관광고등학교,['중랑구'],['망우동']
1552,송곡관광고등학교,['중랑구'],['망우동']
1553,송곡관광고등학교,['중랑구'],['망우동']
1554,송곡관광고등학교,['중랑구'],['망우동']
1555,송곡관광고등학교,['중랑구'],['망우동']
1556,송곡관광고등학교,['중랑구'],['망우동']
1557,송곡관광고등학교,['중랑구'],['망우동']
1558,송곡관광고등학교,['중랑구'],['망우동']
1559,송곡관광고등학교,['중랑구'],['망우동']
1560,송곡관광고등학교,['중랑구'],['망우동']
1561,송곡관광고등학교,['중랑구'],['망우동']
1562,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1563,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1564,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1565,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1566,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1567,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1568,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1569,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1570,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1571,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1572,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1573,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1574,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1575,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1576,세그루패션디자인고등학교,['도봉구'],['쌍문동']
1577,삼각산고등학교,['강북구'],['미아동']
1578,삼각산고등학교,['강북구'],['미아동']
1579,삼각산고등학교,['강북구'],['미아동']
1580,삼각산고등학교,['강북구'],['미아동']
1581,선사고등학교,['강동구'],['암사동']
1582,선사고등학교,['강동구'],['암사동']
1583,선사고등학교,['강동구'],['암사동']
1584,선사고등학교,['강동구'],['암사동']
1585,신도고등학교,['은평구'],['진관동']
1586,신도고등학교,['은평구'],['진관동']
1587,신도고등학교,['은평구'],['진관동']
1588,신도고등학교,['은평구'],['진관동']
1589,여명학교,['중구'],['남산동']
1590,동양고등학교,['강서구'],['가양동']
1591,동양고등학교,['강서구'],['가양동']
1592,동양고등학교,['강서구'],['가양동']
1593,동양고등학교,['강서구'],['가양동']
1594,동양고등학교,['강서구'],['가양동']
1595,동양고등학교,['강서구'],['가양동']
1596,동양고등학교,['강서구'],['가양동']
1597,동양고등학교,['강서구'],['가양동']
1598,동양고등학교,['강서구'],['가양동']
1599,동양고등학교,['강서구'],['가양동']
1600,서울금융고등학교,['양천구'],['신월동']
1601,서울금융고등학교,['양천구'],['신월동']
1602,서울금융고등학교,['양천구'],['신월동']
1603,서울금융고등학교,['양천구'],['신월동']
1604,서울금융고등학교,['양천구'],['신월동']
1605,서울금융고등학교,['양천구'],['신월동']
1606,서울금융고등학교,['양천구'],['신월동']
1607,서울금융고등학교,['양천구'],['신월동']
1608,서울금융고등학교,['양천구'],['신월동']
1609,서울금융고등학교,['양천구'],['신월동']
1610,서울금융고등학교,['양천구'],['신월동']
1611,서울금융고등학교,['양천구'],['신월동']
1612,서울금융고등학교,['양천구'],['신월동']
1613,서울금융고등학교,['양천구'],['신월동']
1614,서울금융고등학교,['양천구'],['신월동']
1615,서울금융고등학교,['양천구'],['신월동']
1616,서울금융고등학교,['양천구'],['신월동']
1617,서울금융고등학교,['양천구'],['신월동']
1618,서울금융고등학교,['양천구'],['신월동']
1619,은평메디텍고등학교,['은평구'],['진관동']
1620,은평메디텍고등학교,['은평구'],['진관동']
1621,은평메디텍고등학교,['은평구'],['진관동']
1622,은평메디텍고등학교,['은평구'],['진관동']
1623,은평메디텍고등학교,['은평구'],['진관동']
1624,은평메디텍고등학교,['은평구'],['진관동']
1625,은평메디텍고등학교,['은평구'],['진관동']
1626,은평메디텍고등학교,['은평구'],['진관동']
1627,은평메디텍고등학교,['은평구'],['진관동']
1628,은평메디텍고등학교,['은평구'],['진관동']
1629,은평메디텍고등학교,['은평구'],['진관동']
1630,은평메디텍고등학교,['은평구'],['진관동']
1631,은평메디텍고등학교,['은평구'],['진관동']
1632,은평메디텍고등학교,['은평구'],['진관동']
1633,서울아이티고등학교,['노원구'],['중계동']
1634,서울아이티고등학교,['노원구'],['중계동']
1635,서울아이티고등학교,['노원구'],['중계동']
1636,서울아이티고등학교,['노원구'],['중계동']
1637,서울아이티고등학교,['노원구'],['중계동']
1638,서울아이티고등학교,['노원구'],['중계동']
1639,서울아이티고등학교,['노원구'],['중계동']
1640,서울아이티고등학교,['노원구'],['중계동']
1641,서울아이티고등학교,['노원구'],['중계동']
1642,서울아이티고등학교,['노원구'],['중계동']
1643,서울아이티고등학교,['노원구'],['중계동']
1644,서울아이티고등학교,['노원구'],['중계동']
1645,서울아이티고등학교,['노원구'],['중계동']
1646,서울아이티고등학교,['노원구'],['중계동']
1647,서울아이티고등학교,['노원구'],['중계동']
1648,서울아이티고등학교,['노원구'],['중계동']
1649,서울아이티고등학교,['노원구'],['중계동']
1650,문현고등학교,['송파구'],['장지동']
1651,문현고등학교,['송파구'],['장지동']
1652,문현고등학교,['송파구'],['장지동']
1653,문현고등학교,['송파구'],['장지동']
1654,강일고등학교,['강동구'],['강일동']
1655,강일고등학교,['강동구'],['강일동']
1656,강일고등학교,['강동구'],['강일동']
1657,강일고등학교,['강동구'],['강일동']
1658,하나고등학교,['은평구'],['진관동']
1659,하나고등학교,['은평구'],['진관동']
1660,하나고등학교,['은평구'],['진관동']
1661,하나고등학교,['은평구'],['진관동']
1662,압구정고등학교,"['강남구', '압구']",['압구정동']
1663,압구정고등학교,"['강남구', '압구']",['압구정동']
1664,압구정고등학교,"['강남구', '압구']",['압구정동']
1665,압구정고등학교,"['강남구', '압구']",['압구정동']
1666,상일미디어고등학교,['강동구'],['상일동']
1667,상일미디어고등학교,['강동구'],['상일동']
1668,상일미디어고등학교,['강동구'],['상일동']
1669,상일미디어고등학교,['강동구'],['상일동']
1670,상일미디어고등학교,['강동구'],['상일동']
1671,상일미디어고등학교,['강동구'],['상일동']
1672,상일미디어고등학교,['강동구'],['상일동']
1673,상일미디어고등학교,['강동구'],['상일동']
1674,상일미디어고등학교,['강동구'],['상일동']
1675,상일미디어고등학교,['강동구'],['상일동']
1676,상일미디어고등학교,['강동구'],['상일동']
1677,한세사이버보안고등학교,['마포구'],['아현동']
1678,한세사이버보안고등학교,['마포구'],['아현동']
1679,한세사이버보안고등학교,['마포구'],['아현동']
1680,한세사이버보안고등학교,['마포구'],['아현동']
1681,한세사이버보안고등학교,['마포구'],['아현동']
1682,한세사이버보안고등학교,['마포구'],['아현동']
1683,한세사이버보안고등학교,['마포구'],['아현동']
1684,한세사이버보안고등학교,['마포구'],['아현동']
1685,한세사이버보안고등학교,['마포구'],['아현동']
1686,한세사이버보안고등학교,['마포구'],['아현동']
1687,염광여자메디텍고등학교,['노원구'],['월계동']
1688,염광여자메디텍고등학교,['노원구'],['월계동']
1689,염광여자메디텍고등학교,['노원구'],['월계동']
1690,염광여자메디텍고등학교,['노원구'],['월계동']
1691,염광여자메디텍고등학교,['노원구'],['월계동']
1692,염광여자메디텍고등학교,['노원구'],['월계동']
1693,염광여자메디텍고등학교,['노원구'],['월계동']
1694,염광여자메디텍고등학교,['노원구'],['월계동']
1695,염광여자메디텍고등학교,['노원구'],['월계동']
1696,염광여자메디텍고등학교,['노원구'],['월계동']
